web-scraper-order,typ,href,wein_name_raw,jahrgang_raw,genussreife_raw,land_raw,region_raw,produzent_raw,rebsorte_raw,alkohol_raw,inhalt_raw,preis_chf_raw
1671140892-5297,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-trocken-vom-schiefer-weingut-ansgar-cluesserath/p/1017917002,Riesling trocken vom Schiefer Weingut Ansgar Clüsserath,2019,2022-2028,Deutschland,null,Weingut Ansgar Clüsserath,Riesling,11.00%,75cl,28.9
1671140894-5298,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-trittenheimer-apotheke-spaetlese-weingut-ansgar-cluesserath/p/1017925001,Riesling Trittenheimer Apotheke Spätlese Weingut Ansgar Clüsserath,2020,2022-2028,Deutschland,null,Weingut Ansgar Clüsserath,Riesling,8.00%,75cl,29.5
1671140897-5300,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-sylvaner-badischer-landwein/p/1013893004,Riesling-Sylvaner Badischer Landwein,2021,2024-2025,Deutschland,Baden,Riesling x Silvaner,null,12.00%,75cl,5.95
1671140900-5302,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-steinreich-weingut-ansgar-cluesserath/p/1017917003,Riesling Steinreich Weingut Ansgar Clüsserath,2020,Deutschland,null,null,Riesling,null,11.00%,75cl,28.9
1671140902-5303,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-reserve-auf-der-henne-weinviertel-dac-edition-peter-keller-weingut-ingrid-groiss/p/1014908001,Riesling Reserve Auf der Henne Weinviertel DAC Edition Peter Keller Weingut Ingrid Groiss,2017,2020-2023,Österreich,null,Ingrid Groiss,Riesling,12.50%,75cl,29.95
1671140905-5304,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-qba-trocken-weingut-spiess/p/1012024009,Riesling QbA trocken Weingut Spiess,2021,2023-2028,Deutschland,null,Weingut Spiess,Riesling,12.00%,75cl,9.95
1671140909-5306,weiss,https://www.coop.ch/de/weine/wein-sortiment/riesling-hochheim-hoelle-grosses-gewaechs-weingut-kuenstler/p/1017916002,Riesling Hochheim Hölle Grosses Gewächs Weingut Künstler,2018,2020-2025,Deutschland,Rheingau,Weingut Künstler,Riesling,13.00%,75cl,48
1671140912-5307,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-gutswein-trocken-pfalz-dr-buerklin-wolf/p/1015402004,Riesling Gutswein trocken Pfalz Dr. Bürklin-Wolf,2021,2023-2025,Deutschland,Pfalz,Riesling,null,12.00%,75cl,14.95
1671140915-5309,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/riesling-braitenpuechtorff-ingrid-groiss/p/1014059002,Riesling Braitenpuechtorff Ingrid Groiss,2018,2022-2025,Österreich,Niederösterreich,Riesling,null,12.50%,75cl,14.95
1671140917-5311,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ras-baixas-do-albario-pazo-san-mauro/p/1002187018,Rías Baixas DO Albariño Pazo San Mauro,2021,2023-2024,Spanien,Galicien,Marqués de Vargas,Albariño,15.50%,75cl,13.95
1671140920-5312,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheinhessen-chardonnay-weissburgunder-edition-peter-keller-2021-weingut-julia-schittler/p/1018024001,Rheinhessen Chardonnay-Weissburgunder Edition Peter Keller 2021 Weingut Julia Schittler,2021,2022-2026,Deutschland,null,"Chardonnay,  Pinot Blanc",null,13.00%,75cl,24.5
1671140922-5314,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-trocken-qba-eva-fricke/p/1014776005,Rheingau Riesling Trocken QbA Eva Fricke,2021,2024-2028,Deutschland,Rheingau,Eva Fricke,Riesling,12.00%,75cl,15.95
1671140925-5316,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-trocken-qba-eva-fricke/p/1014776004,Rheingau Riesling Trocken QbA Eva Fricke,2020,2022-2030,Deutschland,Rheingau,Eva Fricke,Riesling,12.00%,75cl,15.95
1671140928-5318,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-trocken-gelblack-schloss-johannisberg/p/1013713007,Rheingau Riesling Trocken Gelblack Schloss Johannisberg,2021,2023-2027,Deutschland,Rheingau,Riesling,null,12.00%,75cl,19.95
1671140930-5319,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-trocken-gelblack-schloss-johannisberg/p/1013713006,Rheingau Riesling Trocken Gelblack Schloss Johannisberg,2020,2022-2026,Deutschland,Rheingau,Riesling,null,12.00%,75cl,19.95
1671140933-5321,weiss,https://www.coop.ch/de/weine/wein-sortiment/raritaeten/rheingau-riesling-spaetese-goldkapsel-qba-eva-fricke/p/1014732001,Rheingau Riesling Spätese Goldkapsel QbA Eva Fricke,2017,2022-2037,Deutschland,Rheingau,Eva Fricke,Riesling,11.00%,37.5cl,69
1671140936-5323,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-qba-verde-eva-fricke/p/1014409004,Rheingau Riesling QbA Verde Eva Fricke,2020,2022-2023,Deutschland,Rheingau,Eva Fricke,Riesling,12.50%,75cl,18.5
1671140938-5324,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-melange-qba-eva-fricke/p/1017293001,Rheingau Riesling Mélange QbA Eva Fricke,2020,2021-2024,Deutschland,Rheingau,Eva Fricke,Riesling,12.50%,75cl,32.5
1671140941-5326,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-lorcher-schlossberg-qba-eva-fricke/p/1012517006,Rheingau Riesling Lorcher Schlossberg QbA Eva Fricke,2018,2022-2027,Deutschland,Rheingau,Eva Fricke,Riesling,11.50%,75cl,44.5
1671140944-5328,weiss,https://www.coop.ch/de/weine/wein-sortiment/raritaeten/rheingau-riesling-lorcher-schlossberg-qba-eva-fricke/p/1012517007,Rheingau Riesling Lorcher Schlossberg QbA Eva Fricke,2019,2020-2024,Deutschland,Rheingau,Eva Fricke,Riesling,11.50%,75cl,44.5
1671140946-5329,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-lorcher-schlossberg-qba-eva-fricke/p/1012517005,Rheingau Riesling Lorcher Schlossberg QbA Eva Fricke,2017,2022-2027,Deutschland,Rheingau,Eva Fricke,Riesling,11.50%,75cl,44.5
1671140949-5331,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-lorcher-krone-qba-eva-fricke/p/1012924005,Rheingau Riesling Lorcher Krone QbA Eva Fricke,2018,2022-2028,Deutschland,Rheingau,Eva Fricke,Riesling,13.00%,75cl,44.5
1671140951-5332,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-lorcher-krone-qba-eva-fricke/p/1012924003,Rheingau Riesling Lorcher Krone QbA Eva Fricke,2016,2022-2026,Deutschland,Rheingau,Eva Fricke,Riesling,12.00%,75cl,44.5
1671140954-5334,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-riesling-lorcher-krone-qba-eva-fricke/p/1012924002,Rheingau Riesling Lorcher Krone QbA Eva Fricke,2015,2022-2025,Deutschland,Rheingau,Eva Fricke,Riesling,12.00%,75cl,44.5
1671140956-5336,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rheingau-kiedricher-riesling-qba-trocken-eva-fricke/p/1012515008,Rheingau Kiedricher Riesling QbA trocken Eva Fricke,2020,2021-2025,Deutschland,Rheingau,Eva Fricke,Riesling,12.00%,75cl,19.95
1671140959-5338,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rebula-quercus-goriska-brda-slowenien/p/1017833001,Rebula Quercus Goriska Brda Slowenien,2021,2022-2025,null,null,"Fisch, Meeresfrüchte und weisses Fleisch",null,13.00%,75cl,9.95
1671140962-5339,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/raeuschling-aoc-edition-peter-keller-weingut-schwarzenbach/p/1014923003,Räuschling AOC Edition Peter Keller Weingut Schwarzenbach,2020,2022-2028,Schweiz,Zürich,Weingut Schwarzenbach,null,13.00%,75cl,21.95
1671140965-5341,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/puligny-montrachet-aoc-joseph-drouhin/p/1013555007,Puligny-Montrachet AOC Joseph Drouhin,2020,2023-2026,Frankreich,null,Chardonnay,null,13.50%,75cl,64.95
1671140968-5343,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pro-montagna-valais-aoc-heida-visperterminen/p/1001922018,Pro Montagna Valais AOC Heida Visperterminen,2021,2023-2024,Schweiz,Wallis,St. Jodernkellerei,Heida,13.00%,75cl,25.95
1671140971-5344,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pro-montagna-ticino-doc-merlot-bianco-tre-valli/p/1014360004,Pro Montagna Ticino DOC Merlot Bianco Tre Valli,2020,2022-2023,Schweiz,Tessin,Gialdi Vini,Merlot,12.50%,75cl,14.5
1671140973-5346,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/prix-garantie-valais-aoc-fendant-les-terrasses-du-rhone/p/1016172002,Prix Garantie Valais AOC Fendant les Terrasses du Rhône,2021,2023-2025,Schweiz,Wallis,"Aperitif, Fondue, Raclette",null,12.50%,75cl,6.95
1671140976-5348,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/prix-garantie-valais-aoc-fendant-les-terrasses/p/1016172001,Prix Garantie Valais AOC Fendant les Terrasses,2020,2021-2022,Schweiz,Wallis,Chasselas,null,12.50%,75cl,6.95
1671141053-5358,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-merlot-bianco-l-ariete/p/1008814013,Ticino DOC Merlot Bianco L'Ariete,2021,2023-2024,Schweiz,Tessin,Valsangiacomo,Merlot,12.00%,75cl,12.4
1671141056-5359,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-merlot-bianco-gambarogno/p/1009547009,Ticino DOC Merlot Bianco Gambarogno,2021,2023-2026,Schweiz,Tessin,Merlot,null,12.50%,75cl,16.5
1671141058-5360,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-merlot-bianco-bucaneve/p/1000539018,Ticino DOC Merlot Bianco Bucaneve,2021,2023-2026,Schweiz,Tessin,Cantina Giubiasco,Merlot,12.20%,75cl,10.8
1671141061-5361,weiss,https://www.coop.ch/de/weine/mondovino-highlights/mailing-weine/ticino-doc-la-lepre-bianco-di-merlot-terreni-alla-maggia/p/1017759001,Ticino DOC La Lepre Bianco di Merlot Terreni alla Maggia,2020,2021-2024,Schweiz,Tessin,Terreni alla Maggia,Merlot,12.00%,75cl,16.95
1671141064-5362,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-johanniter-riserva-cantina-giubiasco/p/1017750001,Ticino DOC Johanniter Riserva Cantina Giubiasco,2021,Schweiz,Tessin,null,Johanniter,null,12.10%,75cl,24.95
1671141066-5363,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-collivo-bianco-di-merlot/p/1014683003,Ticino DOC Collivo Bianco di Merlot,2020,2022-2024,Schweiz,Tessin,Zanini,null,12.50%,75cl,14.95
1671141068-5364,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-collivo-bianco-di-merlot/p/1014683004,Ticino DOC Collivo Bianco di Merlot,2021,2022-2025,Schweiz,Tessin,Zanini,Merlot,12.50%,75cl,14.95
1671141071-5365,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-bianco-di-merlot-riserva-cantina-giubiasco/p/1017749001,Ticino DOC Bianco di Merlot Riserva Cantina Giubiasco,2021,Schweiz,Tessin,null,Merlot,null,12.50%,75cl,15.5
1671141074-5366,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-bianco-di-merlot-poggio-solivo-tamborini/p/1001870015,Ticino DOC Bianco di Merlot Poggio Solivo Tamborini,2020,2023-2024,Schweiz,Tessin,Tamborini,Merlot,12.50%,75cl,17.95
1671141077-5367,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-bianco-di-merlot-merlino/p/1016087002,Ticino DOC Bianco di Merlot Merlino,2020,2022-2024,Schweiz,Tessin,Merlot,null,13.00%,75cl,14.8
1671141079-5368,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-bianco-di-merlot-brivio/p/1016093003,Ticino DOC Bianco di Merlot Brivio,2021,Schweiz,Tessin,null,Merlot,null,13.00%,150cl,69.95
1671141081-5369,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/ticino-doc-bianco-del-san-giorgio/p/1001925015,Ticino DOC Bianco del San Giorgio,2021,2022-2024,Schweiz,Tessin,Borgovecchio,Chardonnay,12.00%,75cl,14.95
1671141084-5370,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/thurgau-aoc-thurgileu-weiss-saxer/p/1016723001,Thurgau AOC Thurgileu Weiss Saxer,2020,2020-2025,Schweiz,Ostschweiz,Weingut Saxer,null,14.00%,75cl,14.95
1671141087-5371,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/thurgau-aoc-saxer-cuvee-vin-blanc/p/1017511002,Thurgau AOC Saxer Cuvée Vin Blanc,2021,2022-2026,Schweiz,Ostschweiz,Weingut Saxer,Chardonnay,14.00%,75cl,16.5
1671141091-5372,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/thurgau-aoc-mueller-thurgau-iselisberg/p/1017515002,Thurgau AOC Müller-Thurgau Iselisberg,2021,2022-2026,Schweiz,Ostschweiz,Müller-Thurgau,null,14.00%,75cl,13.5
1671141094-5375,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/thurgau-aoc-mueller-thurgau-iselisberg/p/1017515001,Thurgau AOC Müller-Thurgau Iselisberg,2020,2021-2025,Schweiz,Ostschweiz,Müller-Thurgau,null,14.00%,75cl,13.5
1671141100-5378,weiss,https://www.coop.ch/de/weine/wein-sortiment/thurgau-aoc-kartause-ittingen-cuvee/p/1017512002,Thurgau AOC Kartause Ittingen Cuvée,2021,2022-2025,Schweiz,Ostschweiz,Sauvignon Blanc,null,14.00%,75cl,16
1671141103-5381,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/testuz-st-saphorin-lavaux-aoc-roche-ronde/p/1015612003,Testuz St. Saphorin Lavaux AOC Roche Ronde,2020,2023-2025,Schweiz,Waadt,Testuz,Chasselas,13.00%,70cl,18.5
1671141107-5383,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/testuz-dezaley-grand-cru-aoc-l-arbalete/p/1001877017,Testuz Dézaley Grand Cru AOC L'Arbalète,2020,2022-2023,Schweiz,Waadt,Testuz,Chasselas,12.50%,70cl,27.95
1671141111-5385,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/terre-siciliane-igt-terre-rosse-di-giabbascio-catarratto-bio/p/1018553001,Terre Siciliane IGT Terre Rosse di Giabbascio Catarratto BIO,2021,2022-2030,Italien,Sizilien,Centopassi - Libera Terra,Catarratto,13.00%,75cl,16.5
1671141114-5387,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/terra-alta-herencia-altes-serra-blanc/p/1016967004,Terra Alta Herència Altés Serra Blanc,2019,2021-2023,Spanien,Katalonien,Herència Altés,null,13.00%,75cl,27.5
1671141118-5390,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/terra-alta-herencia-altes-serra-blanc/p/1016967001,Terra Alta Herència Altés Serra Blanc,2016,2022-2023,Spanien,Katalonien,Herència Altés,Grenache,13.00%,75cl,27.5
1671141121-5392,weiss,https://www.coop.ch/de/alle-weine-in-literqualitaet/tavernello-vino-da-tavola-bianco/p/3621313,Tavernello Vino da Tavola Bianco,Italien,übrige Regionen EU,null,null,null,null,10.50%,100cl,2.95
1671141124-5394,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/tamjanika-zuti-cvet-aleksic/p/1017837001,Tamjanika Zuti Cvet Aleksic,2021,2022-2026,null,Muscat,Aperitiv oder zu gegrillten Meeresfrüchten.,null,13.00%,75cl,14.95
1671141127-5396,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suisse-vdp-sauvignon-blanc-selection-widmer/p/1017513006,Suisse VdP Sauvignon Blanc Selection Widmer,2019,2022-2025,Schweiz,übrige Schweiz,Sauvignon Blanc,null,12.00%,75cl,17.95
1671141130-5398,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suisse-vdp-bodensee-cuvee-weiss/p/1017506001,Suisse VdP Bodensee Cuvée Weiss,2021,2022-2025,Schweiz,Ostschweiz,diverse Sorten,null,14.00%,75cl,19.5
1671141134-5401,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suisse-vdp-assemblage-blanc-porte-novembre-ice-maison-gilliard/p/6803746,Suisse VdP Assemblage Blanc Porte Novembre Ice Maison Gilliard,Schweiz,Wallis,null,null,null,null,9.00%,75cl,19.95
1671141137-5403,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedtirol-doc-sauvignon-collection-kg-gries/p/1000843017,Südtirol DOC Sauvignon Collection KG Gries,2021,2023-2025,Italien,Südtirol/Trentin/Friaul,Kellerei Bozen,Sauvignon Blanc,13.50%,75cl,14.95
1671141141-5405,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedtirol-doc-sauvignon-blanc-merus-tiefenbrunner-schlosskellerei-turmhof/p/1017993001,Südtirol DOC Sauvignon Blanc Merus Tiefenbrunner Schlosskellerei Turmhof,2021,2022-2028,Italien,Südtirol/Trentin/Friaul,Tiefenbrunner Schlosskellerei,Sauvignon Blanc,13.50%,75cl,20.9
1671141144-5408,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedtirol-doc-pinot-grigio-tiefenbrunner-schlosskellerei-turmhof/p/1017919001,Südtirol DOC Pinot Grigio Tiefenbrunner Schlosskellerei Turmhof,2020,2022-2028,Italien,Südtirol/Trentin/Friaul,Tiefenbrunner Schlosskellerei,Pinot Gris,13.50%,75cl,25
1671141148-5410,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedtirol-doc-gewuerztraminer-merus-tiefenbrunner-schlosskellerei-turmhof/p/1017929001,Südtirol DOC Gewürztraminer Merus Tiefenbrunner Schlosskellerei Turmhof,2020,2022-2046,Italien,Südtirol/Trentin/Friaul,Tiefenbrunner Schlosskellerei,Gewürztraminer,14.00%,75cl,21.5
1671141151-5412,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedtirol-doc-chardonnay-tiefenbrunner-schlosskellerei-turmhof/p/1017982001,Südtirol DOC Chardonnay Tiefenbrunner Schlosskellerei Turmhof,2019,2022-2030,Italien,Südtirol/Trentin/Friaul,Tiefenbrunner Schlosskellerei,Chardonnay,13.50%,75cl,23.9
1671141155-5415,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedsteiermark-dac-welschriesling-mustergamlitz/p/1017839001,Südsteiermark DAC Welschriesling Muster.Gamlitz,2021,2022-2025,Österreich,Steiermark,Welschriesling,null,13.00%,75cl,8.95
1671141159-5417,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedsteiermark-dac-sauvignon-blanc-reverenz-mustergamlitz/p/1017841002,Südsteiermark DAC Sauvignon Blanc Reverenz Muster.Gamlitz,2021,2022-2025,Österreich,Steiermark,Sauvignon Blanc,null,13.00%,75cl,23.5
1671141162-5419,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/suedsteiermark-dac-chardonnay-marienkreuz-mustergamlitz/p/1017882001,Südsteiermark DAC Chardonnay Marienkreuz Muster.Gamlitz,2020,2021-2025,Österreich,Steiermark,Chardonnay,null,12.50%,75cl,16.95
1671141165-5421,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/steinboeckler-malans-completer-barrique/p/1007840012,Steinböckler Malans Completer Barrique,2019,2022-2025,Schweiz,Ostschweiz,Volg Weinkellereien,null,14.00%,75cl,29.95
1671141169-5423,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/steinboeckler-malans-completer/p/1007840014,Steinböckler Malans Completer,2021,Schweiz,Ostschweiz,null,Completer,null,13.00%,75cl,29.95
1671141172-5425,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/st-gallen-aoc-balgach-blancuvee/p/1017476001,St. Gallen AOC Balgach Blancuvée,2018,2022-2025,Schweiz,Ostschweiz,Nüesch Weine,null,12.00%,75cl,22.95
1671141175-5427,weiss,https://www.coop.ch/de/weine/mondovino-highlights/mailing-weine/somontano-do-chardonnay-234-enate/p/1013191007,Somontano DO Chardonnay 234 Enate,2021,2022-2028,Spanien,null,Enate,Chardonnay,13.50%,75cl,13.95
1671141178-5430,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/somontano-do-chardonnay-234-enate/p/1013191006,Somontano DO Chardonnay 234 Enate,2020,2022-2025,Spanien,null,Enate,Chardonnay,13.00%,75cl,13.95
1671141182-5432,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/soave-doc-vintage-bertani/p/1018598001,Soave DOC Vintage Bertani,2020,2022-2025,Italien,Venetien,Bertani,Garganega,12.00%,75cl,16.5
1671141185-5434,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/soave-doc-sereole-bertani/p/1018600001,Soave DOC Sereole Bertani,2021,2022-2025,Italien,Venetien,Bertani,Garganega,12.00%,75cl,14.5
1671141189-5437,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/soave-classico-doc-rocca-alata/p/1013133007,Soave Classico DOC Rocca Alata,2021,2023-2024,Italien,Venetien,Cantina di Soave,Garganega,12.50%,75cl,5.95
